id,neighborhood_id,container_type,capacity_liters,latitude,longitude,current_fill_level,last_collection_date,neighborhood_name,population,days_since_collection,day_of_week,month,is_weekend,collection_days_per_week,type_encoded,capacity_category,population_density,expected_fill_level,collection_priority
1117,32,400lt,400,40.210248303539665,28.943318128994726,0.7210549037883328,2025-12-20,GÖKÇE MAHALLESİ,4430,8.0,5.0,12.0,1,3.0,2,medium,4.43,0.95,0.7422707685678229
1118,32,underground,5000,40.18207900183933,28.92573811943604,0.5969170417222673,2025-12-21,GÖKÇE MAHALLESİ,4430,7.0,6.0,12.0,1,3.0,4,xlarge,4.43,0.95,0.7122707685678229
1119,32,plastic,240,40.15148390957571,28.88518726125174,0.8749042398050605,2025-12-17,GÖKÇE MAHALLESİ,4430,11.0,2.0,12.0,0,3.0,1,small,4.43,0.95,0.8322707685678229
1120,32,400lt,400,40.22167401095329,28.919324018757564,0.6754712599565007,2025-12-21,GÖKÇE MAHALLESİ,4430,7.0,6.0,12.0,1,3.0,2,medium,4.43,0.95,0.7122707685678229
1121,32,underground,5000,40.19782289081475,28.890834709626183,0.270340512515104,2025-12-24,GÖKÇE MAHALLESİ,4430,4.0,2.0,12.0,0,3.0,4,xlarge,4.43,0.590340512515104,0.44244102482537495
1122,32,plastic,240,40.212102009976576,28.85442862806573,0.7430786184139859,2025-12-19,GÖKÇE MAHALLESİ,4430,9.0,4.0,12.0,0,3.0,1,small,4.43,0.95,0.772270768567823
1123,32,plastic,240,40.16353008013903,28.928320632638428,0.5754244782370206,2025-12-22,GÖKÇE MAHALLESİ,4430,6.0,0.0,12.0,0,3.0,1,small,4.43,0.95,0.682270768567823
1124,32,underground,5000,40.18070080111934,28.891696628994872,0.595120216470243,2025-12-21,GÖKÇE MAHALLESİ,4430,7.0,6.0,12.0,1,3.0,4,xlarge,4.43,0.95,0.7122707685678229
1125,32,underground,5000,40.217526894888,28.877659355015926,0.1569919566083372,2025-12-26,GÖKÇE MAHALLESİ,4430,2.0,4.0,12.0,0,3.0,4,xlarge,4.43,0.31699195660833723,0.24576674687199157
1126,32,770lt,770,40.1960126093339,28.900593341753552,0.6144446184168701,2025-12-21,GÖKÇE MAHALLESİ,4430,7.0,6.0,12.0,1,3.0,3,large,4.43,0.95,0.7122707685678229
1127,33,400lt,400,40.1839262391127,28.8948122553651,0.45309057496069965,2025-12-22,GÖLYAZI MAHALLESİ,1241,6.0,0.0,12.0,0,3.0,2,medium,1.241,0.9330905749606997,0.6541847962371599
1128,33,plastic,240,40.21666285806876,28.890083799978456,0.29665131264492256,2025-12-25,GÖLYAZI MAHALLESİ,1241,3.0,3.0,12.0,0,3.0,1,small,1.241,0.5366513126449226,0.3659651650792713
1129,33,plastic,240,40.17690565091647,28.878197498319928,0.18213133435824172,2025-12-25,GÖLYAZI MAHALLESİ,1241,3.0,3.0,12.0,0,3.0,1,small,1.241,0.4221313343582417,0.3087051759359309
1130,33,plastic,240,40.173058095837966,28.866121474828354,0.9082689434265181,2025-12-17,GÖLYAZI MAHALLESİ,1241,11.0,2.0,12.0,0,3.0,1,small,1.241,0.95,0.8126395087568099
1131,33,underground,5000,40.228437217758824,28.94899585862501,0.7224561214701082,2025-12-19,GÖLYAZI MAHALLESİ,1241,9.0,4.0,12.0,0,3.0,4,xlarge,1.241,0.95,0.75263950875681
1132,33,400lt,400,40.23504867333485,28.88172757328694,0.7086046751548832,2025-12-19,GÖLYAZI MAHALLESİ,1241,9.0,4.0,12.0,0,3.0,2,medium,1.241,0.95,0.75263950875681
1133,33,underground,5000,40.17231373310509,28.896588550476864,0.7623252091991687,2025-12-18,GÖLYAZI MAHALLESİ,1241,10.0,3.0,12.0,0,3.0,4,xlarge,1.241,0.95,0.7826395087568099
1134,33,plastic,240,40.18187992197694,28.945300570657082,0.3102119585989324,2025-12-24,GÖLYAZI MAHALLESİ,1241,4.0,2.0,12.0,0,3.0,1,small,1.241,0.6302119585989324,0.4427454880562762
1135,33,400lt,400,40.209949192124135,28.88124251862399,0.29010751856869466,2025-12-25,GÖLYAZI MAHALLESİ,1241,3.0,3.0,12.0,0,3.0,2,medium,1.241,0.5301075185686946,0.36269326804115737
1136,33,underground,5000,40.17978596489549,28.929431744343653,0.8561319108619602,2025-12-18,GÖLYAZI MAHALLESİ,1241,10.0,3.0,12.0,0,3.0,4,xlarge,1.241,0.95,0.7826395087568099
1137,33,underground,5000,40.150293957998,28.90581600411596,0.1885289591042964,2025-12-25,GÖLYAZI MAHALLESİ,1241,3.0,3.0,12.0,0,3.0,4,xlarge,1.241,0.4285289591042964,0.3119039883089582
1138,33,770lt,770,40.197197586280325,28.853212953887528,0.741480768908173,2025-12-20,GÖLYAZI MAHALLESİ,1241,8.0,5.0,12.0,1,3.0,3,large,1.241,0.95,0.7226395087568099
1139,33,plastic,240,40.20606587120178,28.85375571981283,0.5198934463960574,2025-12-23,GÖLYAZI MAHALLESİ,1241,5.0,1.0,12.0,0,3.0,1,small,1.241,0.9198934463960574,0.6175862319548386
1140,33,400lt,400,40.156866961450426,28.905691057527907,0.39152986698828096,2025-12-24,GÖLYAZI MAHALLESİ,1241,4.0,2.0,12.0,0,3.0,2,medium,1.241,0.711529866988281,0.48340444225095053
1141,33,400lt,400,40.157474806112454,28.9438244511848,0.47150964045507304,2025-12-22,GÖLYAZI MAHALLESİ,1241,6.0,0.0,12.0,0,3.0,2,medium,1.241,0.95,0.66263950875681
1142,33,underground,5000,40.187385513726255,28.943050952536677,0.4014656856027615,2025-12-24,GÖLYAZI MAHALLESİ,1241,4.0,2.0,12.0,0,3.0,4,xlarge,1.241,0.7214656856027615,0.48837235155819075
1143,33,underground,5000,40.17923657020659,28.932645439939588,0.18568684156509702,2025-12-25,GÖLYAZI MAHALLESİ,1241,3.0,3.0,12.0,0,3.0,4,xlarge,1.241,0.425686841565097,0.3104829295393585
1144,33,underground,5000,40.17551919857246,28.868310113521563,0.7205240443217291,2025-12-19,GÖLYAZI MAHALLESİ,1241,9.0,4.0,12.0,0,3.0,4,xlarge,1.241,0.95,0.75263950875681
1145,33,plastic,240,40.19982316753768,28.868777634509865,0.7220990088711405,2025-12-19,GÖLYAZI MAHALLESİ,1241,9.0,4.0,12.0,0,3.0,1,small,1.241,0.95,0.75263950875681
1146,33,underground,5000,40.203564414200585,28.866494342465714,0.4834527797866383,2025-12-23,GÖLYAZI MAHALLESİ,1241,5.0,1.0,12.0,0,3.0,4,xlarge,1.241,0.8834527797866383,0.5993658986501291
1147,33,underground,5000,40.21835436779311,28.864970212493223,0.711692764418865,2025-12-19,GÖLYAZI MAHALLESİ,1241,9.0,4.0,12.0,0,3.0,4,xlarge,1.241,0.95,0.75263950875681
1148,33,770lt,770,40.24923511023143,28.891428872337332,0.40224786713572636,2025-12-23,GÖLYAZI MAHALLESİ,1241,5.0,1.0,12.0,0,3.0,3,large,1.241,0.8022478671357264,0.5587634423246731
1149,33,770lt,770,40.20969911774559,28.885234575818966,0.4002046213506242,2025-12-22,GÖLYAZI MAHALLESİ,1241,6.0,0.0,12.0,0,3.0,3,large,1.241,0.8802046213506242,0.627741819432122
1150,33,underground,5000,40.2108277705093,28.851317662826943,0.7757030987646624,2025-12-18,GÖLYAZI MAHALLESİ,1241,10.0,3.0,12.0,0,3.0,4,xlarge,1.241,0.95,0.7826395087568099
1151,33,770lt,770,40.16394248090495,28.931752623954573,0.7698756813368289,2025-12-19,GÖLYAZI MAHALLESİ,1241,9.0,4.0,12.0,0,3.0,3,large,1.241,0.95,0.75263950875681
1152,33,400lt,400,40.17064887012117,28.87738558609713,0.6639221499789965,2025-12-20,GÖLYAZI MAHALLESİ,1241,8.0,5.0,12.0,1,3.0,2,medium,1.241,0.95,0.7226395087568099
1153,33,underground,5000,40.23161790529573,28.934581577574537,0.8033003777706056,2025-12-19,GÖLYAZI MAHALLESİ,1241,9.0,4.0,12.0,0,3.0,4,xlarge,1.241,0.95,0.75263950875681
1154,33,plastic,240,40.180375737493165,28.886964492846765,0.1473145632942954,2025-12-26,GÖLYAZI MAHALLESİ,1241,2.0,4.0,12.0,0,3.0,1,small,1.241,0.3073145632942954,0.2212967904039577
1155,33,plastic,240,40.15219730586018,28.86892511968154,0.9074245808290462,2025-12-17,GÖLYAZI MAHALLESİ,1241,11.0,2.0,12.0,0,3.0,1,small,1.241,0.95,0.8126395087568099
1156,33,770lt,770,40.18749842277969,28.940035840015657,0.6453312963567142,2025-12-21,GÖLYAZI MAHALLESİ,1241,7.0,6.0,12.0,1,3.0,3,large,1.241,0.95,0.6926395087568099
1157,33,770lt,770,40.1900053569245,28.903149270901352,0.7559764565080137,2025-12-20,GÖLYAZI MAHALLESİ,1241,8.0,5.0,12.0,1,3.0,3,large,1.241,0.95,0.7226395087568099
1158,33,plastic,240,40.154555524938594,28.859766512297227,0.6162671875538932,2025-12-21,GÖLYAZI MAHALLESİ,1241,7.0,6.0,12.0,1,3.0,1,small,1.241,0.95,0.6926395087568099
1159,135,underground,5000,40.154794603865106,28.947375610863237,0.8234171570658761,2025-12-17,GÖRÜKLE MAH.,14300,11.0,2.0,12.0,0,3.0,4,xlarge,14.3,0.95,0.8930297946997445
1160,135,plastic,240,40.207152508224034,28.933274620770842,0.9105629054744181,2025-12-18,GÖRÜKLE MAH.,14300,10.0,3.0,12.0,0,3.0,1,small,14.3,0.95,0.8630297946997445
1161,135,400lt,400,40.17678392418177,28.906306647851547,0.331432675912695,2025-12-25,GÖRÜKLE MAH.,14300,3.0,3.0,12.0,0,3.0,2,medium,14.3,0.571432675912695,0.46374613265609205
1162,135,underground,5000,40.23799993361653,28.87053823734833,0.2460362143875178,2025-12-24,GÖRÜKLE MAH.,14300,4.0,2.0,12.0,0,3.0,4,xlarge,14.3,0.5660362143875178,0.49104790189350345
1163,135,plastic,240,40.22399429640792,28.86159296210239,0.16156954747621266,2025-12-26,GÖRÜKLE MAH.,14300,2.0,4.0,12.0,0,3.0,1,small,14.3,0.3215695474762127,0.3088145684378509
1164,135,400lt,400,40.22720564100383,28.85608577093891,0.2400213355722785,2025-12-26,GÖRÜKLE MAH.,14300,2.0,4.0,12.0,0,3.0,2,medium,14.3,0.4000213355722785,0.3480404624858838
1165,135,770lt,770,40.22814886434648,28.889924188465063,0.17634195554215126,2025-12-25,GÖRÜKLE MAH.,14300,3.0,3.0,12.0,0,3.0,3,large,14.3,0.41634195554215125,0.38620077247082013
1166,135,plastic,240,40.24290407354226,28.852094606210596,0.10292141866789037,2025-12-26,GÖRÜKLE MAH.,14300,2.0,4.0,12.0,0,3.0,1,small,14.3,0.26292141866789037,0.27949050403368975
1167,135,plastic,240,40.213384906044155,28.880430031353576,0.7299008488475197,2025-12-19,GÖRÜKLE MAH.,14300,9.0,4.0,12.0,0,3.0,1,small,14.3,0.95,0.8330297946997446
1168,135,400lt,400,40.15574188077575,28.888375244639555,0.5918546422736602,2025-12-21,GÖRÜKLE MAH.,14300,7.0,6.0,12.0,1,3.0,2,medium,14.3,0.95,0.7730297946997445
1169,135,plastic,240,40.23503652271305,28.937557703235136,0.41497076808721534,2025-12-24,GÖRÜKLE MAH.,14300,4.0,2.0,12.0,0,3.0,1,small,14.3,0.7349707680872153,0.5755151787433522
1170,135,400lt,400,40.22611273444351,28.85457833732349,0.8831031502615938,2025-12-18,GÖRÜKLE MAH.,14300,10.0,3.0,12.0,0,3.0,2,medium,14.3,0.95,0.8630297946997445
1171,135,770lt,770,40.23945220996417,28.928407856634678,0.9468525555655507,2025-12-17,GÖRÜKLE MAH.,14300,11.0,2.0,12.0,0,3.0,3,large,14.3,0.95,0.8930297946997445
1172,135,plastic,240,40.1647143555183,28.943975891934098,0.4426822579992786,2025-12-23,GÖRÜKLE MAH.,14300,5.0,1.0,12.0,0,3.0,1,small,14.3,0.8426822579992786,0.6593709236993839
1173,135,770lt,770,40.223029771053234,28.8898461524195,0.39771503797809593,2025-12-23,GÖRÜKLE MAH.,14300,5.0,1.0,12.0,0,3.0,3,large,14.3,0.797715037978096,0.6368873136887926
1174,135,770lt,770,40.15754684125888,28.897159842535356,0.17678835332441503,2025-12-25,GÖRÜKLE MAH.,14300,3.0,3.0,12.0,0,3.0,3,large,14.3,0.416788353324415,0.386423971361952
1175,135,770lt,770,40.211275485700305,28.913700480216267,0.12435832410920063,2025-12-26,GÖRÜKLE MAH.,14300,2.0,4.0,12.0,0,3.0,3,large,14.3,0.28435832410920064,0.2902089567543449
1176,135,plastic,240,40.154573944052395,28.867067408146834,0.3274831964375912,2025-12-25,GÖRÜKLE MAH.,14300,3.0,3.0,12.0,0,3.0,1,small,14.3,0.5674831964375913,0.46177139291854014
1177,135,400lt,400,40.18373745481592,28.910171374633492,0.8596662835629997,2025-12-18,GÖRÜKLE MAH.,14300,10.0,3.0,12.0,0,3.0,2,medium,14.3,0.95,0.8630297946997445
1178,135,400lt,400,40.244439135720874,28.948015356218157,0.7730790542935506,2025-12-18,GÖRÜKLE MAH.,14300,10.0,3.0,12.0,0,3.0,2,medium,14.3,0.95,0.8630297946997445
1179,135,770lt,770,40.15449621304048,28.918878123081765,0.2542014843457374,2025-12-25,GÖRÜKLE MAH.,14300,3.0,3.0,12.0,0,3.0,3,large,14.3,0.4942014843457374,0.4251305368726132
1180,135,400lt,400,40.176229184997396,28.939340392048667,0.3219636741146687,2025-12-24,GÖRÜKLE MAH.,14300,4.0,2.0,12.0,0,3.0,2,medium,14.3,0.6419636741146687,0.5290116317570789
1181,135,plastic,240,40.184153792649276,28.868878843644893,0.32331154166628756,2025-12-23,GÖRÜKLE MAH.,14300,5.0,1.0,12.0,0,3.0,1,small,14.3,0.7233115416662876,0.5996855655328884
1182,135,770lt,770,40.243577619905984,28.913319902501005,0.16613494422340358,2025-12-26,GÖRÜKLE MAH.,14300,2.0,4.0,12.0,0,3.0,3,large,14.3,0.3261349442234036,0.31109726681144634
1183,135,plastic,240,40.20010062895733,28.940244065428118,0.8023672842732885,2025-12-18,GÖRÜKLE MAH.,14300,10.0,3.0,12.0,0,3.0,1,small,14.3,0.95,0.8630297946997445
1184,135,770lt,770,40.189522639053344,28.933880568788382,0.8726833997686806,2025-12-18,GÖRÜKLE MAH.,14300,10.0,3.0,12.0,0,3.0,3,large,14.3,0.95,0.8630297946997445
1185,135,plastic,240,40.212039574142146,28.851225759639043,0.2504603729377969,2025-12-25,GÖRÜKLE MAH.,14300,3.0,3.0,12.0,0,3.0,1,small,14.3,0.4904603729377969,0.423259981168643
1186,135,plastic,240,40.217310701577595,28.863528801349382,0.15044088940632921,2025-12-26,GÖRÜKLE MAH.,14300,2.0,4.0,12.0,0,3.0,1,small,14.3,0.3104408894063292,0.3032502394029091
1187,135,400lt,400,40.18334346547082,28.87460860686559,0.7228987590828314,2025-12-18,GÖRÜKLE MAH.,14300,10.0,3.0,12.0,0,3.0,2,medium,14.3,0.95,0.8630297946997445
1188,135,plastic,240,40.19220239421292,28.888533996731194,0.196608500458407,2025-12-25,GÖRÜKLE MAH.,14300,3.0,3.0,12.0,0,3.0,1,small,14.3,0.436608500458407,0.396334044928948
1189,135,underground,5000,40.18390132874013,28.868315573809184,0.8460834772759492,2025-12-17,GÖRÜKLE MAH.,14300,11.0,2.0,12.0,0,3.0,4,xlarge,14.3,0.95,0.8930297946997445
1190,34,underground,5000,40.188128907214086,28.923579328554354,0.37119159729827794,2025-12-24,GÖRÜKLE MAHALLESİ,32489,4.0,2.0,12.0,0,7.0,4,xlarge,32.489,0.691191597298278,0.665595798649139
1191,34,underground,5000,40.1741273686885,28.900476690901055,0.6476167199024706,2025-12-20,GÖRÜKLE MAHALLESİ,32489,8.0,5.0,12.0,1,7.0,4,xlarge,32.489,0.95,0.915
1192,34,underground,5000,40.210893542754306,28.923738953018947,0.5742200243711609,2025-12-20,GÖRÜKLE MAHALLESİ,32489,8.0,5.0,12.0,1,7.0,4,xlarge,32.489,0.95,0.915
1193,34,400lt,400,40.23198078276438,28.88193380759787,0.8603716340635659,2025-12-18,GÖRÜKLE MAHALLESİ,32489,10.0,3.0,12.0,0,7.0,2,medium,32.489,0.95,0.9749999999999999
1194,34,770lt,770,40.20256058537321,28.94923614003526,0.6301427270616965,2025-12-20,GÖRÜKLE MAHALLESİ,32489,8.0,5.0,12.0,1,7.0,3,large,32.489,0.95,0.915
1195,34,400lt,400,40.195905055162285,28.94935927153775,0.3313392526065863,2025-12-23,GÖRÜKLE MAHALLESİ,32489,5.0,1.0,12.0,0,7.0,2,medium,32.489,0.7313392526065863,0.7156696263032931
1196,34,400lt,400,40.205772262387704,28.879658466446784,0.1979028420659718,2025-12-26,GÖRÜKLE MAHALLESİ,32489,2.0,4.0,12.0,0,7.0,2,medium,32.489,0.3579028420659718,0.4389514210329859
1197,34,400lt,400,40.21616004378255,28.87285851891687,0.3384217011843798,2025-12-25,GÖRÜKLE MAHALLESİ,32489,3.0,3.0,12.0,0,7.0,2,medium,32.489,0.5784217011843797,0.5792108505921898
1198,34,underground,5000,40.24989590881414,28.895657334625643,0.20433955548825855,2025-12-25,GÖRÜKLE MAHALLESİ,32489,3.0,3.0,12.0,0,7.0,4,xlarge,32.489,0.44433955548825854,0.5121697777441292
1199,34,underground,5000,40.162347199765485,28.853255674079534,0.5208364802809673,2025-12-21,GÖRÜKLE MAHALLESİ,32489,7.0,6.0,12.0,1,7.0,4,xlarge,32.489,0.95,0.885
1200,34,770lt,770,40.15543765058866,28.945506736811737,0.6580124411167592,2025-12-19,GÖRÜKLE MAHALLESİ,32489,9.0,4.0,12.0,0,7.0,3,large,32.489,0.95,0.9450000000000001
1201,34,400lt,400,40.16218036268796,28.885747539047696,0.10564305427625682,2025-12-26,GÖRÜKLE MAHALLESİ,32489,2.0,4.0,12.0,0,7.0,2,medium,32.489,0.26564305427625684,0.39282152713812846
1202,34,plastic,240,40.22929219823029,28.86103170840224,0.30884541720890146,2025-12-25,GÖRÜKLE MAHALLESİ,32489,3.0,3.0,12.0,0,7.0,1,small,32.489,0.5488454172089015,0.5644227086044507
1203,34,underground,5000,40.238679834940164,28.86516342772111,0.8280277013841556,2025-12-17,GÖRÜKLE MAHALLESİ,32489,11.0,2.0,12.0,0,7.0,4,xlarge,32.489,0.95,1.005
1204,34,400lt,400,40.19177325944414,28.859546858313852,0.756220212370157,2025-12-20,GÖRÜKLE MAHALLESİ,32489,8.0,5.0,12.0,1,7.0,2,medium,32.489,0.95,0.915
1205,34,plastic,240,40.22604977943357,28.86865362069995,0.8672022952476087,2025-12-17,GÖRÜKLE MAHALLESİ,32489,11.0,2.0,12.0,0,7.0,1,small,32.489,0.95,1.005
1206,34,770lt,770,40.15622556960265,28.914545411309003,0.4346485753877316,2025-12-23,GÖRÜKLE MAHALLESİ,32489,5.0,1.0,12.0,0,7.0,3,large,32.489,0.8346485753877316,0.7673242876938657
1207,34,400lt,400,40.22559798291875,28.92856402520657,0.7649428432058113,2025-12-18,GÖRÜKLE MAHALLESİ,32489,10.0,3.0,12.0,0,7.0,2,medium,32.489,0.95,0.9749999999999999
1208,34,underground,5000,40.185729368350415,28.936147153847088,0.47772084052949243,2025-12-23,GÖRÜKLE MAHALLESİ,32489,5.0,1.0,12.0,0,7.0,4,xlarge,32.489,0.8777208405294925,0.7888604202647462
1209,34,plastic,240,40.2013168530465,28.851585573103048,0.6300716613243864,2025-12-21,GÖRÜKLE MAHALLESİ,32489,7.0,6.0,12.0,1,7.0,1,small,32.489,0.95,0.885
1210,34,400lt,400,40.247036811565735,28.921470569023473,0.35499769827132777,2025-12-24,GÖRÜKLE MAHALLESİ,32489,4.0,2.0,12.0,0,7.0,2,medium,32.489,0.6749976982713277,0.6574988491356639
1211,34,plastic,240,40.238252843203064,28.933355308554134,0.20414626777955686,2025-12-25,GÖRÜKLE MAHALLESİ,32489,3.0,3.0,12.0,0,7.0,1,small,32.489,0.44414626777955685,0.5120731338897784
1212,34,770lt,770,40.19395946567391,28.94516160253615,0.7361383551989904,2025-12-19,GÖRÜKLE MAHALLESİ,32489,9.0,4.0,12.0,0,7.0,3,large,32.489,0.95,0.9450000000000001
1213,34,underground,5000,40.236014184325796,28.899415046320975,0.45041657066612173,2025-12-22,GÖRÜKLE MAHALLESİ,32489,6.0,0.0,12.0,0,7.0,4,xlarge,32.489,0.9304165706661217,0.8452082853330609
1214,34,underground,5000,40.24218658121024,28.927465823248777,0.8140648223467357,2025-12-19,GÖRÜKLE MAHALLESİ,32489,9.0,4.0,12.0,0,7.0,4,xlarge,32.489,0.95,0.9450000000000001
1215,34,400lt,400,40.1512387412203,28.949483802397587,0.18135519462723032,2025-12-26,GÖRÜKLE MAHALLESİ,32489,2.0,4.0,12.0,0,7.0,2,medium,32.489,0.3413551946272303,0.43067759731361516
1216,34,plastic,240,40.17406836757793,28.922295848530638,0.18088641370509637,2025-12-25,GÖRÜKLE MAHALLESİ,32489,3.0,3.0,12.0,0,7.0,1,small,32.489,0.4208864137050964,0.5004432068525482
1217,34,underground,5000,40.24708624280473,28.943326231519663,0.5483025068362402,2025-12-22,GÖRÜKLE MAHALLESİ,32489,6.0,0.0,12.0,0,7.0,4,xlarge,32.489,0.95,0.855
1218,34,770lt,770,40.23323041975075,28.89924171036122,0.4350505154095,2025-12-23,GÖRÜKLE MAHALLESİ,32489,5.0,1.0,12.0,0,7.0,3,large,32.489,0.8350505154095,0.76752525770475
1219,34,underground,5000,40.246008835036186,28.925837472612304,0.6765791544908122,2025-12-20,GÖRÜKLE MAHALLESİ,32489,8.0,5.0,12.0,1,7.0,4,xlarge,32.489,0.95,0.915
1220,34,770lt,770,40.21234933501914,28.881979514054745,0.4223657116778848,2025-12-22,GÖRÜKLE MAHALLESİ,32489,6.0,0.0,12.0,0,7.0,3,large,32.489,0.9023657116778847,0.8311828558389422
1221,34,770lt,770,40.24006780752823,28.871659087777505,0.73760727798148,2025-12-20,GÖRÜKLE MAHALLESİ,32489,8.0,5.0,12.0,1,7.0,3,large,32.489,0.95,0.915
1222,34,400lt,400,40.160335507751064,28.85511194609491,0.09689954795465791,2025-12-26,GÖRÜKLE MAHALLESİ,32489,2.0,4.0,12.0,0,7.0,2,medium,32.489,0.2568995479546579,0.38844977397732894
1223,34,400lt,400,40.183826109340174,28.880080352151396,0.40330178874530687,2025-12-23,GÖRÜKLE MAHALLESİ,32489,5.0,1.0,12.0,0,7.0,2,medium,32.489,0.8033017887453069,0.7516508943726534
1224,34,underground,5000,40.15803785814287,28.850801145115867,0.494236827694175,2025-12-22,GÖRÜKLE MAHALLESİ,32489,6.0,0.0,12.0,0,7.0,4,xlarge,32.489,0.95,0.855
1225,34,770lt,770,40.233476695874884,28.872896692229748,0.8213473891126047,2025-12-17,GÖRÜKLE MAHALLESİ,32489,11.0,2.0,12.0,0,7.0,3,large,32.489,0.95,1.005
1226,34,770lt,770,40.23281044353563,28.899955350260772,0.3093149422115854,2025-12-25,GÖRÜKLE MAHALLESİ,32489,3.0,3.0,12.0,0,7.0,3,large,32.489,0.5493149422115854,0.5646574711057928
1227,34,plastic,240,40.168799072757274,28.882624325542455,0.5450945189614684,2025-12-22,GÖRÜKLE MAHALLESİ,32489,6.0,0.0,12.0,0,7.0,1,small,32.489,0.95,0.855
1228,34,770lt,770,40.19849422261943,28.94392172700915,0.4141547168885439,2025-12-24,GÖRÜKLE MAHALLESİ,32489,4.0,2.0,12.0,0,7.0,3,large,32.489,0.7341547168885438,0.687077358444272
1229,34,plastic,240,40.1571552940483,28.9490538284461,0.3393118288194835,2025-12-24,GÖRÜKLE MAHALLESİ,32489,4.0,2.0,12.0,0,7.0,1,small,32.489,0.6593118288194835,0.6496559144097418
1230,34,400lt,400,40.20588861616562,28.91311023486804,0.589379957086046,2025-12-21,GÖRÜKLE MAHALLESİ,32489,7.0,6.0,12.0,1,7.0,2,medium,32.489,0.95,0.885
1231,34,400lt,400,40.201675241000565,28.92970785807878,0.5007773693474084,2025-12-22,GÖRÜKLE MAHALLESİ,32489,6.0,0.0,12.0,0,7.0,2,medium,32.489,0.95,0.855
1232,34,770lt,770,40.16475297669834,28.944812354857746,0.4784766195418705,2025-12-23,GÖRÜKLE MAHALLESİ,32489,5.0,1.0,12.0,0,7.0,3,large,32.489,0.8784766195418705,0.7892383097709352
1233,34,400lt,400,40.23756964814869,28.87720369837037,0.9447474928685866,2025-12-17,GÖRÜKLE MAHALLESİ,32489,11.0,2.0,12.0,0,7.0,2,medium,32.489,0.95,1.005
1234,34,underground,5000,40.19834672294357,28.88889982057263,0.43407795484926875,2025-12-23,GÖRÜKLE MAHALLESİ,32489,5.0,1.0,12.0,0,7.0,4,xlarge,32.489,0.8340779548492687,0.7670389774246344
1235,35,underground,5000,40.23921962486712,28.91928650299016,0.29025410967063653,2025-12-24,GÜMÜŞTEPE MAHALLESİ,2552,4.0,2.0,12.0,0,6.0,4,xlarge,2.552,0.6102541096706365,0.44083698742788807
1236,35,underground,5000,40.22727735482649,28.909332452438033,0.6301190131639176,2025-12-20,GÜMÜŞTEPE MAHALLESİ,2552,8.0,5.0,12.0,1,6.0,4,xlarge,2.552,0.95,0.7307099325925698
1237,35,400lt,400,40.15783009084129,28.895051860847516,0.8542391050701543,2025-12-17,GÜMÜŞTEPE MAHALLESİ,2552,11.0,2.0,12.0,0,6.0,2,medium,2.552,0.95,0.8207099325925697
1238,35,400lt,400,40.170440393229065,28.860244233464293,0.42620719133460155,2025-12-23,GÜMÜŞTEPE MAHALLESİ,2552,5.0,1.0,12.0,0,6.0,2,medium,2.552,0.8262071913346016,0.5788135282598706
1239,35,770lt,770,40.207089872441585,28.86318961709423,0.31904625717928947,2025-12-25,GÜMÜŞTEPE MAHALLESİ,2552,3.0,3.0,12.0,0,6.0,3,large,2.552,0.5590462571792895,0.38523306118221456
1240,35,underground,5000,40.23255320580005,28.933299853896113,0.43999841749852425,2025-12-24,GÜMÜŞTEPE MAHALLESİ,2552,4.0,2.0,12.0,0,6.0,4,xlarge,2.552,0.7599984174985243,0.5157091413418319
1241,35,770lt,770,40.16905978544471,28.93012671406409,0.841998785101597,2025-12-17,GÜMÜŞTEPE MAHALLESİ,2552,11.0,2.0,12.0,0,6.0,3,large,2.552,0.95,0.8207099325925697
1242,35,770lt,770,40.2000906907377,28.925663838424697,0.46129107998420904,2025-12-23,GÜMÜŞTEPE MAHALLESİ,2552,5.0,1.0,12.0,0,6.0,3,large,2.552,0.8612910799842091,0.5963554725846744
1243,35,plastic,240,40.203034634632125,28.8584668556726,0.5044694132614249,2025-12-23,GÜMÜŞTEPE MAHALLESİ,2552,5.0,1.0,12.0,0,6.0,1,small,2.552,0.9044694132614249,0.6179446392232822
1244,35,400lt,400,40.16548240731752,28.876290998331022,0.6368079148930548,2025-12-20,GÜMÜŞTEPE MAHALLESİ,2552,8.0,5.0,12.0,1,6.0,2,medium,2.552,0.95,0.7307099325925698
1245,35,plastic,240,40.21747255049943,28.904750571148675,0.38294421494937136,2025-12-24,GÜMÜŞTEPE MAHALLESİ,2552,4.0,2.0,12.0,0,6.0,1,small,2.552,0.7029442149493714,0.4871820400672555
1246,35,underground,5000,40.243735227620355,28.86934095516372,0.5683466392618642,2025-12-22,GÜMÜŞTEPE MAHALLESİ,2552,6.0,0.0,12.0,0,6.0,4,xlarge,2.552,0.95,0.6707099325925698
1247,35,underground,5000,40.1914460598184,28.912522481171692,0.827460237149665,2025-12-17,GÜMÜŞTEPE MAHALLESİ,2552,11.0,2.0,12.0,0,6.0,4,xlarge,2.552,0.95,0.8207099325925697
1248,35,400lt,400,40.180040100001655,28.85532212264347,0.9193364458205296,2025-12-18,GÜMÜŞTEPE MAHALLESİ,2552,10.0,3.0,12.0,0,6.0,2,medium,2.552,0.95,0.7907099325925697
